bill_ID,item,quantity
11494,Icehouse,4
11495,Pancakes,1
11495,Pabst Blue Ribbon,2
11496,Abner,3
11496,Allagash White,1
11496,Hoegaarden,2
11497,Chocolate Cake,1
11497,La Roja,1
11497,Soup,2
11498,Mac n Cheese,1
11498,Schnickelfritz,4
11499,Hot Dog,1
11500,Dogfish Head,4
11501,Dogfish Head,2
11502,Blind Pig IPA,2
11502,Nugget Nectar,3
11503,French Dip,1
11503,Dumplings,1
11503,Shakespeare Oatmeal Stout,2
11504,Fullsteam Carver,4
11504,Corona,4
11505,Calamari,2
11506,Guinness,2
11507,Nugget Nectar,4
11507,Schnickelfritz,4
11508,Nachos,1
11509,Lemonade,1
11509,La Roja,3
11509,Coffee,1
11510,Pabst Blue Ribbon,4
11511,Hamburger,2
11512,Hefeweizen,1
11512,Waffle,2
11513,Landshark Lager,1
11513,French Dip,1
11514,Pabst Blue Ribbon,1
11514,Heineken,3
11514,Tsingtao,1
11515,Mac n Cheese,1
11516,Corona,1
11517,French Dip,2
11517,Mac n Cheese,1
11517,Key Lime Pie,1
11518,Bacon Egg and Cheese,1
11519,Cold Mountain Winter Ale,4
11520,Fancy Lawnmower,3
11521,Hop Head Red,2
11521,Surly Brewing Darkness,3
11521,Goldfish,2
11522,PseudoSue,2
11523,Dos Equis,2
11524,Surly Brewing Darkness,1
11524,Grilled Cheese,2
11525,Abner,3
11525,Anchor Steam Beer,3
11525,Craftsman Cabernale,3
11526,Blind Pig IPA,2
11526,Mac n Cheese,1
11527,Hamburger,2
11528,Lemonade,2
11528,Coke,1
11528,Pretzels,2
11529,Lobster,1
11529,Waffle,2
11529,Chocolate Cake,1
11530,Hamburger,1
11530,Coffee,2
11531,Coffee,1
11531,Soup,1
11531,Pipeworks Citra,4
11532,Pretzels,2
11532,Red Stripe,2
11533,Lobster,1
11533,Nugget Nectar,4
11533,Goldfish,2
11534,Wings,1
11534,La Roja,2
11535,Spaghetti,1
11535,Gose,1
11536,Heineken,3
11536,Fat Sandwich,1
11537,Dumplings,1
11537,Mac n Cheese,2
11538,Brooklyn Brewery Lager,4
11538,Brooklyn Brewery Lager,4
11538,Coors,2
11539,Miller Light,2
11540,Dumplings,1
11541,Fat Sandwich,2
11541,Dumplings,1
11542,Shakespeare Oatmeal Stout,2
11542,Surly Brewing Darkness,4
11543,Coffee,2
11544,Abner,3
11545,Key Lime Pie,1
11545,Lemonade,2
11546,Hamburger,2
11547,Dale's Pale Ale,1
11547,Landshark Lager,2
11548,Key Lime Pie,1
11548,Crab,1
11548,Fat Sandwich,2
11549,La Roja,2
11549,Celis White,4
11549,Cold Mountain Winter Ale,3
11550,Pabst Blue Ribbon,3
11550,Miller Light,4
11551,Bacon Egg and Cheese,2
11552,Dos Equis,3
11552,Crab,2
11552,Lemonade,1
11553,Saison Rue,1
11553,Union Jack,3
11553,Pretzels,2
11554,Nachos,1
11554,Cold Mountain Winter Ale,4
11554,Corona,3
11555,Fancy Lawnmower,4
11555,Wings,1
11555,Mac n Cheese,1
11556,Bell's Two Hearted,2
11556,Dumplings,1
11557,Coke,1
11557,Buffalo Chicken Sandwich,1
11557,Soup,1
11558,Miller Light,1
11558,Gose,2
11558,Crab,1
11559,PseudoSue,1
11559,Gose,2
11559,Coffee,2
11560,Pabst Blue Ribbon,3
11560,Cheesecake,1
11561,Waffle,2
11561,Goldfish,2
11561,Guinness,1
11562,Dumplings,2
11563,Coors,3
11563,Bell's Two Hearted,4
11563,Pretzels,1
11564,Heineken,2
11564,Mountain Dew,1
11565,Hoegaarden,3
11565,Celis White,4
11565,Blue Moon,3
11566,Abner,1
11566,Cheesecake,1
11566,Cheesesteak,1
11567,Goldfish,1
11567,Craftsman Cabernale,3
11568,Union Jack,1
11568,Budweiser,4
11569,Bacon Egg and Cheese,1
11569,Fat Sandwich,2
11569,Cheesecake,1
11570,Lemonade,2
11571,Coke,1
11571,Hot Dog,1
11571,Grilled Cheese,1
11572,Soup,2
11572,Mountain Dew,1
11573,Gose,1
11573,Calamari,1
11574,Dos Equis,2
11574,Union Jack,3
11575,Lemonade,1
11575,Brooklyn Brewery Lager,1
11575,Celis White,4
11576,Schnickelfritz,4
11576,Goldfish,1
11576,Soup,1
11577,Cheesecake,2
11577,Lone Star,2
11578,Dumplings,2
11578,Pretzels,1
11578,Icehouse,2
11579,Key Lime Pie,2
11579,Landshark Lager,2
11580,Surly Brewing Darkness,1
11580,Pabst Blue Ribbon,1
11581,Hamburger,1
11581,Gose,1
11581,PseudoSue,4
11582,Vanilla Porter,1
11583,Coke,2
11584,Hefeweizen,2
11584,Hot Dog,1
11585,Calamari,1
11585,Hamburger,1
11585,Cheesecake,2
11586,Pancakes,2
11586,Lemonade,2
11587,Goldfish,2
11587,Hamburger,1
11588,Budweiser,3
11589,Pretzels,2
11590,Pretzels,2
11590,Schnickelfritz,1
11591,Pancakes,2
11592,Red Stripe,4
11592,Chocolate Cake,1
11592,Grilled Cheese,1
11593,Bell's Two Hearted,2
11593,Red Stripe,2
11593,Coffee,2
11594,Icehouse,3
11595,Blind Pig IPA,3
11596,Dale's Pale Ale,3
11597,Union Jack,4
11598,Pipeworks Citra,2
11598,Waffle,1
11599,Bacon Egg and Cheese,1
11600,Red Stripe,2
11600,Blind Pig IPA,2
11600,Abner,4
11601,Coffee,2
11601,Landshark Lager,3
11602,Surly Brewing Darkness,4
11602,Key Lime Pie,2
11602,Budweiser,3
11603,Coke,1
11603,Dogfish Head,4
11603,Lemonade,2
11604,Union Jack,4
11604,Stella Artios,2
11605,Dumplings,2
11606,Frie,1
11606,Shakespeare Oatmeal Stout,1
11606,Waffle,2
11607,Goldfish,2
11608,French Dip,2
11608,Dale's Pale Ale,3
11608,Grilled Cheese,2
11609,Celis White,3
11610,Honry Devil,3
11610,Dogfish Head,3
11611,Budweiser,1
11611,Budweiser,4
11611,French Dip,2
11612,Key Lime Pie,1
11612,Dumplings,2
11612,Bitter American,1
11613,Frie,2
11613,Icehouse,3
11614,Dumplings,2
11615,Heineken,1
11615,Crab,1
11615,Dumplings,1
11616,Cold Mountain Winter Ale,2
11616,Frie,2
11617,Bitter American,4
11617,Honry Devil,2
11617,Hop Head Red,1
11618,Calamari,1
11618,Frie,2
11618,Goldfish,1
11619,Mac n Cheese,2
11620,Mountain Dew,1
11621,Nugget Nectar,1
11621,Schnickelfritz,1
11622,Waffle,1
11622,Heineken,4
11623,Buffalo Chicken Sandwich,1
11623,Mac n Cheese,1
11623,Miller Light,3
11624,Mac n Cheese,1
11625,Upslope Brown Ale,3
11625,French Dip,2
11626,Craftsman Cabernale,1
11627,Icehouse,3
11627,Mac n Cheese,2
11628,Mountain Dew,2
11628,Bacon Egg and Cheese,1
11629,Lone Star,4
11629,Key Lime Pie,1
11630,Fat Sandwich,2
11630,Pancakes,1
11631,Guinness,1
11632,Lobster,2
11633,Schnickelfritz,4
11633,Wings,1
11633,Lone Star,4
11634,Dos Equis,1
11634,Cheesesteak,2
11635,Bitter American,3
11635,Icehouse,4
11636,Coffee,1
11636,Grilled Cheese,2
11637,Blind Pig IPA,4
11637,Hefeweizen,2
11637,Hefeweizen,1
11638,Coke,1
11638,Allagash White,1
11639,Guinness,2
11640,Buffalo Chicken Sandwich,2
11641,Celis White,3
11642,Hot Dog,2
11642,Coffee,1
11643,Lobster,2
11643,Mac n Cheese,2
11644,Saison Rue,4
11645,Penne Vodka,1
11646,Dale's Pale Ale,3
11646,Calamari,1
11646,Abner,2
11647,Craftsman Cabernale,2
11648,Calamari,1
11648,Dos Equis,3
11648,Hop Slam,4
11649,Stella Artios,2
11650,Tsingtao,4
11651,Waffle,2
11651,Fullsteam Carver,3
11652,Hoegaarden,1
11652,Samuel Adams,2
11652,Heineken,3
11653,Budweiser,4
11654,Blue Moon,4
11654,Coke,2
11655,Dos Equis,3
11655,Fat Sandwich,2
11655,Cold Mountain Winter Ale,1
11656,Waffle,1
11657,Shakespeare Oatmeal Stout,1
11657,Abner,1
11658,Fullsteam Carver,4
11658,Red Stripe,4
11659,Craftsman Cabernale,4
11660,Hamburger,2
11660,Landshark Lager,2
11661,Blind Pig IPA,1
11661,Pilsner,2
11661,Pipeworks Citra,2
11662,Mountain Dew,1
11662,Lemonade,2
11662,Spaghetti,1
11663,Chocolate Cake,1
11663,Corona,1
11664,Gose,3
11664,Fancy Lawnmower,4
11664,Allagash White,2
11665,Schnickelfritz,2
11665,Waffle,1
11665,Coffee,1
11666,Honry Devil,2
11667,Surly Brewing Darkness,1
11667,Bitter American,3
11668,Celis White,1
11668,Stella Artios,1
11668,Lone Star,1
11669,Blue Moon,2
11669,Chocolate Cake,2
11669,Pilsner,3
11670,Fat Sandwich,1
11671,Surly Brewing Darkness,2
11671,Allagash White,2
11672,Fullsteam Carver,4
11673,Corona,1
11673,Celis White,4
11673,Coke,2
11674,Cold Mountain Winter Ale,3
11674,Crab,1
11675,Lobster,2
11676,Goldfish,2
11677,Craftsman Cabernale,3
11677,Uncle Jacob's Stout,3
11677,Bacon Egg and Cheese,1
11678,Shakespeare Oatmeal Stout,3
11678,Cheesecake,1
11678,Waffle,1
11679,Soup,1
11679,Grilled Cheese,2
11680,Gose,2
11681,Chocolate Cake,1
11682,Upslope Brown Ale,1
11682,Penne Vodka,1
11683,Frie,2
11683,Hop Head Red,2
11683,Samuel Adams,2
11684,Wings,1
11684,Coors,1
11684,Crab,2
11685,Waffle,1
11686,Coke,1
11687,Schnickelfritz,2
11687,Surly Brewing Darkness,2
11687,Dumplings,2
11688,Dumplings,1
11688,Bell's Two Hearted,3
11689,Focal Banger,1
11689,Bitter American,4
11689,Pretzels,1
11690,Mountain Dew,1
11690,Key Lime Pie,2
11691,Red Stripe,2
11692,Guinness,2
11692,Penne Vodka,2
11693,Honry Devil,1
11693,Grilled Cheese,1
11693,Gose,1
11694,Spaghetti,1
11694,PseudoSue,1
11694,Focal Banger,3
11695,Chocolate Cake,2
11695,Honry Devil,2
11695,Anchor Steam Beer,1
11696,Stella Artios,3
11697,Nugget Nectar,4
11697,Pretzels,1
11697,Shakespeare Oatmeal Stout,3
11698,Crab,1
11699,Grilled Cheese,1
11699,Bell's Two Hearted,1
11699,Red Stripe,2
11700,Cold Mountain Winter Ale,2
11700,Nugget Nectar,1
11700,Nachos,2
11701,Cold Mountain Winter Ale,1
11702,Heineken,1
11703,Hop Slam,3
11704,Goldfish,1
11704,Cheesesteak,2
11705,Pretzels,1
11705,Coffee,1
11706,Uncle Jacob's Stout,1
11706,Red Stripe,1
11707,Blue Moon,3
11707,Mac n Cheese,1
11708,Dos Equis,3
11708,Coke,2
11709,Pancakes,1
11710,Abner,4
11711,Shakespeare Oatmeal Stout,3
11711,Soup,2
11712,Guinness,2
11713,Vanilla Porter,1
11713,PseudoSue,2
11713,Icehouse,3
11714,Fancy Lawnmower,3
11714,Calamari,2
11714,Focal Banger,3
11715,Chocolate Cake,2
11715,Schnickelfritz,3
11715,Pretzels,1
11716,Waffle,1
11717,French Dip,1
11717,Landshark Lager,4
11718,Mac n Cheese,1
11718,Lone Star,2
11719,Hamburger,2
11720,Nachos,2
11720,Coors,4
11721,Cheesecake,1
11722,Chocolate Cake,1
11722,Key Lime Pie,2
11723,Pancakes,1
11723,Blue Moon,1
11724,Pancakes,2
11724,Crab,1
11724,Red Stripe,2
11725,Dos Equis,4
11726,Cold Mountain Winter Ale,1
11726,Lone Star,2
11726,Hot Dog,2
11727,Cold Mountain Winter Ale,2
11727,Soup,1
11727,Cheesesteak,1
11728,La Roja,1
11728,Penne Vodka,1
11728,Guinness,2
11729,Blind Pig IPA,4
11729,Budweiser,3
11730,Focal Banger,4
11730,Lemonade,1
11731,Key Lime Pie,2
11731,Blue Moon,4
11732,Cheesesteak,2
11732,Vanilla Porter,4
11732,Frie,1
11733,Coffee,1
11734,Hop Head Red,4
11735,Hot Dog,1
11735,Upslope Brown Ale,2
11736,French Dip,2
11736,Coffee,2
11737,French Dip,2
11737,Pancakes,1
11737,PseudoSue,1
11738,Dumplings,2
11738,Pabst Blue Ribbon,4
11739,Frie,1
11739,Blind Pig IPA,4
11739,Bacon Egg and Cheese,1
11740,Pretzels,2
11741,Uncle Jacob's Stout,3
11742,Fat Tire,2
11743,Waffle,2
11744,Landshark Lager,3
11745,Fat Sandwich,2
11746,Gose,2
11747,Key Lime Pie,1
11748,Nugget Nectar,2
11748,Spaghetti,2
11749,Coffee,2
11750,Dos Equis,1
11751,Coffee,1
11751,Buffalo Chicken Sandwich,2
11751,Pancakes,1
11752,Cheesecake,1
11752,Waffle,1
11752,Soup,1
11753,Grilled Cheese,1
11753,Schnickelfritz,1
11754,Focal Banger,1
11754,Celis White,3
11754,Soup,2
11755,Stella Artios,2
11755,Budweiser,3
11756,Dale's Pale Ale,3
11756,Nachos,2
11757,Lobster,2
11757,PseudoSue,4
11757,Key Lime Pie,2
11758,Penne Vodka,1
11759,Guinness,1
11760,Dos Equis,3
11760,Grilled Cheese,1
11760,Mac n Cheese,2
11761,Abner,2
11761,Pilsner,1
11761,Schnickelfritz,2
11762,Tsingtao,2
11762,Hop Head Red,1
11762,Coke,1
11763,Coffee,1
11764,Upslope Brown Ale,3
11764,Miller Light,1
11765,Lobster,2
11765,Pretzels,2
11765,Heineken,3
11766,Fullsteam Carver,1
11766,Surly Brewing Darkness,3
11767,Landshark Lager,2
11767,Pipeworks Citra,3
11768,Budweiser,1
11768,Hop Slam,2
11768,Miller Light,1
11769,Nachos,1
11769,PseudoSue,1
11769,Coke,2
11770,Crab,2
11770,Icehouse,4
11771,Fat Sandwich,2
11772,La Roja,3
11772,Surly Brewing Darkness,1
11773,Brooklyn Brewery Lager,4
11774,Pancakes,2
11775,Frie,1
11775,Mac n Cheese,1
11775,Waffle,2
11776,Waffle,2
11777,Fat Tire,2
11777,Nachos,1
11777,Nugget Nectar,4
11778,Cheesecake,1
11778,Hot Dog,2
11779,Wings,2
11779,Waffle,1
11779,Cheesesteak,1
11780,La Roja,1
11781,Pretzels,2
11781,Waffle,1
11781,Mountain Dew,1
11782,Mountain Dew,1
11782,Coke,1
11782,Heineken,2
11783,Hot Dog,2
11784,Heineken,2
11784,Miller Light,4
11784,Celis White,1
11785,Fat Tire,4
11786,Shakespeare Oatmeal Stout,4
11786,Tsingtao,4
11786,Nugget Nectar,4
11787,Union Jack,3
11788,Pabst Blue Ribbon,3
11789,Brooklyn Brewery Lager,3
11789,Pancakes,1
11789,Corona,3
11790,Lemonade,1
11791,Bitter American,3
11792,Miller Light,4
11793,Miller Light,1
11793,Fullsteam Carver,2
11794,Budweiser,1
11794,Waffle,1
11794,Cold Mountain Winter Ale,1
11795,Budweiser,3
11795,Coffee,1
11795,Brooklyn Brewery Lager,2
11796,Key Lime Pie,1
11796,Bell's Two Hearted,1
11797,Hop Head Red,2
11797,Goldfish,1
11798,Lone Star,4
11799,Budweiser,1
11799,Miller Light,2
11799,Blue Moon,2
11800,Mac n Cheese,1
11801,Chocolate Cake,1
11801,Schnickelfritz,4
11801,Honry Devil,3
11802,Key Lime Pie,2
11802,Saison Rue,3
11803,Allagash White,4
11804,Calamari,2
11805,Red Stripe,4
11806,Lemonade,2
11806,Coffee,1
11806,Goldfish,1
11807,Lobster,2
11808,Tsingtao,3
11808,Lobster,1
11808,Saison Rue,3
11809,Fat Sandwich,2
11810,Bacon Egg and Cheese,2
11810,Nachos,1
11811,French Dip,1
11811,Mountain Dew,1
11812,Grilled Cheese,1
11812,Pretzels,2
11812,Pilsner,1
11813,Union Jack,3
11814,Hoegaarden,4
11814,Dale's Pale Ale,4
11815,PseudoSue,4
11816,Mac n Cheese,1
11817,Buffalo Chicken Sandwich,2
11817,Surly Brewing Darkness,4
11818,Waffle,2
11818,Chocolate Cake,2
11818,Cheesesteak,2
11819,Corona,2
11819,Crab,1
11819,Chocolate Cake,2
11820,Miller Light,4
11820,Spaghetti,1
11821,Calamari,1
11822,Celis White,3
11822,Spaghetti,1
11822,Dumplings,2
11823,PseudoSue,4
11824,Dumplings,1
11824,Soup,1
11825,Cheesesteak,2
11826,Stella Artios,3
11827,Chocolate Cake,1
11827,Blind Pig IPA,2
11827,Allagash White,1
11828,Honry Devil,1
11828,Cold Mountain Winter Ale,3
11828,Heineken,1
11829,Coffee,2
11829,Grilled Cheese,2
11829,Tsingtao,4
11830,Lone Star,1
11830,Dumplings,2
11831,Fat Sandwich,1
11832,Blue Moon,4
11833,Wings,1
11833,Cheesecake,1
11834,Key Lime Pie,1
11835,Calamari,1
11835,Calamari,2
11835,Red Stripe,1
11836,Blind Pig IPA,3
11836,Buffalo Chicken Sandwich,2
11837,Hot Dog,2
11837,Calamari,1
11837,Focal Banger,3
11838,Fullsteam Carver,1
11838,Samuel Adams,2
11839,Cheesesteak,1
11839,Soup,2
11839,Budweiser,4
11840,Fullsteam Carver,3
11840,Coffee,2
11841,Dogfish Head,2
11842,Hamburger,2
11842,Bitter American,3
11842,Coors,3
11843,Samuel Adams,2
11844,Coke,2
11844,Vanilla Porter,4
11845,Craftsman Cabernale,4
11846,Cheesecake,2
11846,Fullsteam Carver,3
11847,Cheesecake,1
11848,Goldfish,2
11848,Shakespeare Oatmeal Stout,1
11849,Surly Brewing Darkness,2
11850,Union Jack,1
11850,Pilsner,4
11851,Schnickelfritz,4
11852,Pipeworks Citra,1
11852,Penne Vodka,2
11853,Gose,1
11853,Dumplings,2
11853,French Dip,1
11854,Pipeworks Citra,3
11854,Landshark Lager,1
11854,Abner,4
11855,Coors,1
11855,Fullsteam Carver,4
11856,Celis White,2
11856,Brooklyn Brewery Lager,3
11857,Soup,1
11857,Pipeworks Citra,1
11857,Pilsner,1
11858,Red Stripe,4
11858,Fancy Lawnmower,3
11858,Stella Artios,2
11859,Icehouse,4
11860,Penne Vodka,2
11861,Bacon Egg and Cheese,2
11861,Pilsner,2
11861,Shakespeare Oatmeal Stout,2
11862,Landshark Lager,2
11862,Hamburger,2
11862,Calamari,2
11863,Saison Rue,3
11863,La Roja,4
11864,Chocolate Cake,1
11864,Grilled Cheese,2
11864,Hot Dog,1
11865,Crab,2
11866,Crab,1
11866,Fancy Lawnmower,4
11866,Budweiser,3
11867,Brooklyn Brewery Lager,2
11868,Hefeweizen,1
11868,Nugget Nectar,1
11869,Cheesecake,1
11870,Dos Equis,2
11870,Uncle Jacob's Stout,2
11871,Pipeworks Citra,4
11871,Dogfish Head,3
11872,Stella Artios,3
11872,Soup,1
11872,Lobster,2
11873,Tsingtao,1
11874,Lemonade,2
11875,Shakespeare Oatmeal Stout,3
11876,Lemonade,2
11876,Key Lime Pie,1
11877,Abner,4
11877,Coke,1
11877,Samuel Adams,1
11878,Coke,2
11878,Calamari,1
11879,French Dip,2
11879,Hop Head Red,2
11879,Pancakes,2
11880,Gose,3
11880,Coke,1
11881,Waffle,2
11881,Mountain Dew,2
11882,Bacon Egg and Cheese,1
11883,Nachos,1
11884,Coffee,2
11885,Calamari,2
11886,Shakespeare Oatmeal Stout,2
11886,Goldfish,1
11887,French Dip,1
11888,Fat Sandwich,1
11888,Nachos,1
11888,Dos Equis,3
11889,Pipeworks Citra,2
11890,Cheesecake,1
11890,Hop Head Red,2
11891,Guinness,2
11891,Buffalo Chicken Sandwich,2
11892,Mac n Cheese,2
11892,Cheesesteak,2
11893,Coke,2
11893,Pancakes,1
11894,Penne Vodka,1
11894,Tsingtao,2
11895,Grilled Cheese,2
11895,Pancakes,2
11895,Pretzels,1
11896,Hamburger,1
11897,Abner,3
11897,Abner,1
11897,Miller Light,3
11898,Pretzels,2
11898,Dumplings,2
11899,Fancy Lawnmower,2
11899,Union Jack,1
11900,Buffalo Chicken Sandwich,2
11901,Key Lime Pie,1
11902,Lone Star,2
11902,Gose,1
11902,Penne Vodka,1
11903,Icehouse,3
11903,Lone Star,1
11904,Chocolate Cake,1
11904,Lobster,1
11904,Mountain Dew,1
11905,Goldfish,1
11905,Cheesesteak,2
11906,Cheesesteak,2
11907,Mountain Dew,2
11907,Mountain Dew,1
11907,French Dip,2
11908,Abner,1
11909,Pilsner,4
11910,Allagash White,1
11910,Celis White,3
11910,Buffalo Chicken Sandwich,2
11911,Corona,3
11912,Celis White,2
11912,Guinness,2
11912,Key Lime Pie,1
11913,Wings,1
11913,Fullsteam Carver,2
11914,Hamburger,2
11914,Landshark Lager,4
11914,Bacon Egg and Cheese,2
11915,Goldfish,1
11915,Lemonade,2
11915,La Roja,4
11916,Grilled Cheese,2
11916,Cheesesteak,2
11916,Abner,2
11917,Nachos,2
11917,Red Stripe,3
11918,Shakespeare Oatmeal Stout,3
11918,Fancy Lawnmower,2
11919,Vanilla Porter,1
11919,Pabst Blue Ribbon,4
11920,Uncle Jacob's Stout,3
11921,Corona,4
11921,Budweiser,4
11922,Samuel Adams,2
11922,Soup,1
11923,Grilled Cheese,2
11924,Nugget Nectar,3
11924,Pilsner,4
11924,Samuel Adams,2
11925,Cheesecake,1
11925,Union Jack,1
11925,Icehouse,4
11926,Mountain Dew,1
11927,Hot Dog,2
11927,Lobster,2
11927,Samuel Adams,1
11928,Pancakes,2
11928,Coke,2
11928,French Dip,2
11929,Abner,4
11930,Coke,2
11931,Lobster,1
11931,Pipeworks Citra,3
11931,Pretzels,2
11932,Bacon Egg and Cheese,2
11932,Spaghetti,1
11932,Coffee,1
11933,Frie,1
11934,La Roja,2
11935,PseudoSue,2
11936,Blue Moon,4
11936,Pipeworks Citra,1
11937,Bell's Two Hearted,4
11938,Goldfish,1
11938,Dumplings,2
11938,Bacon Egg and Cheese,2
11939,Lobster,2
11939,Goldfish,1
11940,Allagash White,4
11940,Fancy Lawnmower,4
11941,Bacon Egg and Cheese,2
11941,Waffle,2
11942,Soup,1
11942,Upslope Brown Ale,4
11942,Corona,2
11943,La Roja,1
11944,Coffee,1
11944,Pretzels,1
11945,Crab,2
11945,Budweiser,2
11945,Pabst Blue Ribbon,4
11946,Dale's Pale Ale,1
11947,Hoegaarden,1
11948,Hot Dog,2
11948,Shakespeare Oatmeal Stout,4
11949,Bitter American,1
11949,Pabst Blue Ribbon,1
11949,Key Lime Pie,2
11950,Saison Rue,3
11951,Coke,2
11951,Fat Sandwich,2
11951,Blind Pig IPA,1
11952,Pabst Blue Ribbon,3
11953,Cheesecake,1
11954,Goldfish,2
11954,Upslope Brown Ale,2
11955,Chocolate Cake,1
11956,Focal Banger,1
11956,Spaghetti,1
11957,Fullsteam Carver,1
11957,Vanilla Porter,4
11958,Coke,1
11959,Gose,1
11959,Abner,2
11959,Shakespeare Oatmeal Stout,2
11960,Hot Dog,2
11961,Stella Artios,2
11961,Abner,3
11961,Lemonade,1
11962,La Roja,3
11962,Calamari,1
11962,Dos Equis,4
11963,La Roja,1
11963,Coors,4
11964,Brooklyn Brewery Lager,4
11964,Dumplings,1
11965,Fancy Lawnmower,4
11965,Mac n Cheese,1
11965,Pilsner,4
11966,Dale's Pale Ale,4
11966,Icehouse,1
11967,Uncle Jacob's Stout,4
11967,Frie,1
11968,Mac n Cheese,1
11969,Chocolate Cake,2
11969,Craftsman Cabernale,3
11969,Bacon Egg and Cheese,2
11970,Hot Dog,2
11971,Anchor Steam Beer,3
11971,Hoegaarden,4
11971,Hoegaarden,4
11972,Landshark Lager,3
11972,Bell's Two Hearted,2
11973,Nugget Nectar,4
11974,Cheesesteak,1
11974,Waffle,1
11974,Cheesesteak,2
11975,Pilsner,1
11976,Focal Banger,1
11977,Samuel Adams,1
11977,Mountain Dew,2
11978,Allagash White,4
11978,Spaghetti,1
11979,Blind Pig IPA,2
11979,Cheesesteak,1
11979,Calamari,2
11980,Hefeweizen,1
11981,Wings,2
11982,Mountain Dew,1
11982,Cold Mountain Winter Ale,2
11983,Spaghetti,1
11983,Anchor Steam Beer,2
11983,Penne Vodka,2
11984,Celis White,2
11985,Coors,1
11985,PseudoSue,1
11985,Nugget Nectar,2
11986,Hot Dog,1
11986,Lobster,2
11986,Hop Head Red,3
11987,Dumplings,2
11987,Coffee,2
11987,Cheesecake,2
11988,Dumplings,1
11988,Shakespeare Oatmeal Stout,1
11989,Buffalo Chicken Sandwich,2
11990,Union Jack,4
11990,Chocolate Cake,2
11990,Schnickelfritz,3
11991,Spaghetti,2
11991,Chocolate Cake,1
11992,Hoegaarden,4
11993,Buffalo Chicken Sandwich,2
11993,Coffee,2
11993,Calamari,1
11994,Pipeworks Citra,4
11994,Cheesesteak,2
11994,Crab,1
11995,Calamari,2
11995,Pretzels,2
11995,Cheesecake,2
11996,Cheesesteak,1
11996,Tsingtao,1
11997,Frie,2
11997,Cheesecake,1
11997,Uncle Jacob's Stout,4
11998,Surly Brewing Darkness,4
11998,Key Lime Pie,1
11998,Anchor Steam Beer,3
11999,Fancy Lawnmower,1
11999,Focal Banger,2
11999,Chocolate Cake,2
12000,Pilsner,2
12000,Celis White,2
12001,Coke,1
12002,Red Stripe,4
12002,Vanilla Porter,3
12002,Spaghetti,2
12003,Union Jack,4
12003,Waffle,2
12003,Fancy Lawnmower,3
12004,Surly Brewing Darkness,1
12004,Nugget Nectar,3
12004,Coffee,1
12005,Fat Tire,2
12006,Blue Moon,4
12006,Lemonade,1
12007,Spaghetti,2
12007,Red Stripe,2
12007,Upslope Brown Ale,1
12008,Guinness,4
12008,Dumplings,1
12008,Uncle Jacob's Stout,3
12009,Coors,1
12010,Frie,2
12010,Hoegaarden,3
12011,Key Lime Pie,2
12011,Buffalo Chicken Sandwich,1
12011,Soup,1
12012,Hop Slam,2
12013,Hamburger,1
12013,PseudoSue,1
12013,Upslope Brown Ale,3
12014,Bacon Egg and Cheese,2
12014,Pancakes,2
12015,Guinness,1
12015,Nachos,2
12016,Pabst Blue Ribbon,2
12017,Coffee,2
12018,Budweiser,3
12018,Soup,1
12018,Fat Sandwich,1
12019,Waffle,2
12019,Icehouse,1
12020,Dumplings,1
12021,Allagash White,4
12021,Hefeweizen,2
12022,Coke,1
12022,Union Jack,4
12022,Fancy Lawnmower,4
12023,Buffalo Chicken Sandwich,2
12023,Spaghetti,2
12023,Uncle Jacob's Stout,3
12024,Hot Dog,1
12024,Hamburger,2
12024,Landshark Lager,2
12025,PseudoSue,3
12025,Pretzels,2
12026,Landshark Lager,4
12027,Dos Equis,3
12028,Spaghetti,1
12029,Cheesecake,2
12029,Fat Tire,4
12030,Focal Banger,2
12030,Miller Light,1
12030,Focal Banger,3
12031,Lemonade,2
12032,Shakespeare Oatmeal Stout,1
12033,Coke,1
12033,Dumplings,2
12033,Landshark Lager,1
12034,Tsingtao,2
12034,Hot Dog,1
12035,Buffalo Chicken Sandwich,1
12035,Pretzels,2
12036,Bell's Two Hearted,4
12036,Lobster,2
12037,Key Lime Pie,2
12038,Chocolate Cake,1
12038,La Roja,4
12039,Goldfish,1
12039,Key Lime Pie,1
12040,Bell's Two Hearted,3
12041,Calamari,2
12042,Cold Mountain Winter Ale,2
12042,Penne Vodka,2
12043,Frie,2
12044,Bell's Two Hearted,2
12044,Mountain Dew,2
12044,Schnickelfritz,2
12045,Goldfish,2
12046,Grilled Cheese,1
12046,Landshark Lager,2
12046,Key Lime Pie,2
12047,Wings,2
12047,French Dip,2
12047,Fat Sandwich,1
12048,Heineken,1
12048,Stella Artios,2
12048,Crab,2
12049,Lemonade,2
12050,Waffle,2
12050,Bacon Egg and Cheese,1
12050,Mac n Cheese,2
12051,Fat Tire,2
12051,Cold Mountain Winter Ale,1
12051,Focal Banger,1
12052,Blind Pig IPA,1
12052,Waffle,2
12052,Tsingtao,3
12053,Goldfish,2
12053,Schnickelfritz,4
12054,Mac n Cheese,1
12054,Gose,2
12055,Frie,1
12055,Dogfish Head,1
12055,Goldfish,2
12056,Crab,1
12057,Lemonade,1
12057,Mac n Cheese,1
12058,Frie,2
12058,Surly Brewing Darkness,3
12059,Hamburger,2
12059,Lemonade,2
