bill_ID,item,quantity
12697,Tsingtao,1
12698,Blue Moon,1
12698,Goldfish,2
12698,Hamburger,2
12699,Fullsteam Carver,1
12699,Fancy Lawnmower,2
12700,Heineken,3
12700,Waffle,1
12700,Lobster,2
12701,Dogfish Head,3
12701,French Dip,1
12701,Allagash White,1
12702,Spaghetti,2
12702,Crab,1
12702,Blue Moon,3
12703,Dogfish Head,4
12703,Guinness,3
12703,Celis White,4
12703,Lone Star,3
12704,Schnickelfritz,1
12704,Shakespeare Oatmeal Stout,2
12704,Key Lime Pie,1
12704,Buffalo Chicken Sandwich,1
12705,Stella Artios,4
12705,Coors,3
12705,Grilled Cheese,1
12705,Miller Light,4
12706,Bitter American,4
12706,Lobster,1
12706,Corona,3
12707,French Dip,1
12707,Lone Star,1
12707,Grilled Cheese,1
12707,Wings,2
12708,Key Lime Pie,2
12708,Bell's Two Hearted,1
12708,Fancy Lawnmower,1
12708,Penne Vodka,2
12709,Cold Mountain Winter Ale,2
12709,Pretzels,2
12709,Saison Rue,3
12709,Mountain Dew,2
12710,Icehouse,3
12710,Blind Pig IPA,4
12710,Mountain Dew,1
12711,Coors,3
12711,Honry Devil,1
12712,Tsingtao,1
12712,Crab,2
12712,Cold Mountain Winter Ale,1
12712,Dumplings,2
12713,Fancy Lawnmower,4
12713,Schnickelfritz,1
12714,Anchor Steam Beer,4
12714,Hefeweizen,1
12715,La Roja,1
12715,Key Lime Pie,1
12715,Upslope Brown Ale,1
12715,Blind Pig IPA,2
12716,Dogfish Head,1
12716,Abner,2
12717,Craftsman Cabernale,3
12717,Budweiser,2
12717,Pretzels,2
12717,Abner,1
12718,Bacon Egg and Cheese,1
12718,Lobster,1
12718,Calamari,2
12718,Pabst Blue Ribbon,4
12719,Bitter American,4
12719,Bell's Two Hearted,2
12719,Pretzels,2
12720,Craftsman Cabernale,2
12720,Lone Star,2
12720,Spaghetti,1
12720,Penne Vodka,2
12721,Honry Devil,4
12721,Tsingtao,2
12722,Miller Light,2
12722,Soup,2
12722,Coffee,2
12722,Stella Artios,4
12723,Craftsman Cabernale,3
12723,Vanilla Porter,4
12723,Buffalo Chicken Sandwich,2
12724,Red Stripe,2
12724,Cheesecake,2
12724,Hop Slam,3
12725,Key Lime Pie,1
12725,Shakespeare Oatmeal Stout,3
12725,Bacon Egg and Cheese,2
12726,Anchor Steam Beer,4
12726,Hamburger,1
12726,Pilsner,1
12726,Dogfish Head,1
12727,Celis White,1
12727,Wings,2
12727,Hop Slam,1
12727,Crab,1
12728,Honry Devil,1
12728,Celis White,4
12728,Dale's Pale Ale,3
12729,Brooklyn Brewery Lager,2
12729,French Dip,1
12729,Hamburger,1
12729,Vanilla Porter,1
12730,Buffalo Chicken Sandwich,2
12730,Wings,2
12731,Guinness,1
12731,Brooklyn Brewery Lager,4
12731,Shakespeare Oatmeal Stout,4
12731,Bell's Two Hearted,2
12732,Nugget Nectar,4
12732,Nachos,2
12732,Shakespeare Oatmeal Stout,1
12733,Fullsteam Carver,4
12733,French Dip,2
12733,Spaghetti,1
12733,Bacon Egg and Cheese,1
12734,Upslope Brown Ale,3
12734,Corona,3
12734,Hot Dog,2
12734,Pipeworks Citra,1
12735,Spaghetti,1
12735,Abner,2
12735,Upslope Brown Ale,3
12735,Bell's Two Hearted,1
12736,Fat Tire,3
12736,Heineken,2
12736,Lone Star,1
12737,Lone Star,3
12737,Bell's Two Hearted,3
12738,Nugget Nectar,3
12738,Abner,2
12739,Mac n Cheese,2
12739,Lobster,2
12739,Craftsman Cabernale,2
12739,Mountain Dew,2
12740,Mac n Cheese,2
12740,Pretzels,1
12741,Lone Star,1
12741,Fancy Lawnmower,4
12741,Surly Brewing Darkness,4
12742,Fat Tire,3
12742,Craftsman Cabernale,1
12742,Brooklyn Brewery Lager,2
12743,Corona,4
12743,Dumplings,1
12744,Hot Dog,1
12744,Cold Mountain Winter Ale,3
12744,Budweiser,4
12744,Bacon Egg and Cheese,1
12745,Saison Rue,1
12745,Coors,1
12745,Pancakes,1
12746,Coors,4
12746,Dumplings,1
12747,Cheesesteak,2
12747,Lobster,2
12747,Bitter American,1
12747,Hop Slam,1
12748,Hot Dog,2
12748,Corona,4
12748,Shakespeare Oatmeal Stout,2
12748,Allagash White,1
12749,Abner,1
12749,Bell's Two Hearted,3
12750,Samuel Adams,4
12750,Corona,1
12750,Fat Sandwich,2
12751,Pancakes,1
12751,Brooklyn Brewery Lager,3
12751,Honry Devil,4
12752,Hot Dog,2
12752,Lemonade,2
12752,Cheesesteak,2
12753,Nachos,2
12753,French Dip,2
12753,Coke,1
12753,Dos Equis,4
12754,Hoegaarden,1
12754,Union Jack,1
12754,Red Stripe,2
12754,Uncle Jacob's Stout,3
12755,Coffee,1
12755,Hoegaarden,3
12755,Abner,3
12756,Dos Equis,3
12756,Spaghetti,1
12757,Coke,2
12757,Hot Dog,1
12758,Spaghetti,1
12758,Uncle Jacob's Stout,4
12758,Hefeweizen,2
12758,Heineken,3
12759,Dumplings,2
12759,Fat Tire,1
12760,Fat Tire,1
12760,Pabst Blue Ribbon,4
12760,PseudoSue,4
12761,Hefeweizen,1
12761,Vanilla Porter,2
12761,Uncle Jacob's Stout,2
12762,Pretzels,2
12762,Hamburger,2
12762,Guinness,3
12762,Landshark Lager,4
12763,Schnickelfritz,2
12763,French Dip,2
12763,Hefeweizen,3
12764,Bacon Egg and Cheese,1
12764,Coke,2
12764,Wings,1
12764,Focal Banger,3
12765,Hamburger,2
12765,Hot Dog,2
12765,Fries,1
12766,Hop Head Red,1
12766,Shakespeare Oatmeal Stout,1
12766,Dogfish Head,2
12767,Coke,1
12767,Guinness,2
12768,Hefeweizen,4
12768,Union Jack,1
12769,Abner,2
12769,Union Jack,3
12770,Tsingtao,3
12770,Lobster,1
12771,Cheesecake,1
12771,Coors,1
12771,Spaghetti,1
12771,Hoegaarden,3
12772,Dale's Pale Ale,3
12772,Upslope Brown Ale,1
12772,Hefeweizen,4
12772,Grilled Cheese,1
12773,Landshark Lager,2
12773,Fullsteam Carver,4
12773,Coffee,1
12773,Mountain Dew,2
12774,Nugget Nectar,1
12774,Grilled Cheese,1
12775,Coors,3
12775,Pancakes,1
12776,La Roja,2
12776,Craftsman Cabernale,4
12776,Key Lime Pie,2
12776,Shakespeare Oatmeal Stout,1
12777,Chocolate Cake,1
12777,Landshark Lager,4
12777,Fat Sandwich,2
12777,Budweiser,2
12778,Budweiser,1
12778,Calamari,2
12778,Anchor Steam Beer,3
12778,Coors,3
12779,Key Lime Pie,2
12779,Hot Dog,2
12779,Heineken,2
12779,Stella Artios,3
12780,Pilsner,4
12780,Budweiser,2
12780,Penne Vodka,1
12781,Spaghetti,2
12781,Stella Artios,1
12782,Mountain Dew,1
12782,Key Lime Pie,1
12782,Fat Tire,1
12783,Dogfish Head,4
12783,Honry Devil,4
12783,Guinness,4
12784,Mac n Cheese,2
12784,Honry Devil,3
12785,Mac n Cheese,1
12785,Cold Mountain Winter Ale,1
12786,Buffalo Chicken Sandwich,2
12786,Cold Mountain Winter Ale,1
12786,Grilled Cheese,2
12787,Cheesesteak,1
12787,La Roja,1
12788,Key Lime Pie,1
12788,Budweiser,1
12788,Union Jack,2
12789,Hop Slam,1
12789,Fancy Lawnmower,3
12789,Celis White,1
12790,Cheesesteak,2
12790,Lemonade,1
12791,Schnickelfritz,4
12791,French Dip,2
12792,Hot Dog,1
12792,Uncle Jacob's Stout,4
12792,Dumplings,1
12792,Nachos,2
12793,Honry Devil,1
12793,Red Stripe,2
12794,Spaghetti,2
12794,Pretzels,2
12794,Gose,4
12794,Fat Sandwich,2
12795,Tsingtao,1
12795,Chocolate Cake,1
12795,Hamburger,1
12796,Hop Head Red,1
12796,Uncle Jacob's Stout,1
12796,Crab,2
12797,Celis White,1
12797,Key Lime Pie,1
12797,French Dip,1
12797,Saison Rue,3
12798,Fancy Lawnmower,4
12798,Hoegaarden,2
12798,Bitter American,4
12798,Lemonade,2
12799,Dos Equis,3
12799,PseudoSue,4
12799,Budweiser,4
12799,Stella Artios,2
12800,Uncle Jacob's Stout,4
12800,Cold Mountain Winter Ale,3
12801,Grilled Cheese,1
12801,Uncle Jacob's Stout,2
12801,Brooklyn Brewery Lager,4
12802,Coke,2
12802,Hoegaarden,2
12802,Pabst Blue Ribbon,4
12802,Vanilla Porter,4
12803,Fancy Lawnmower,2
12803,Bacon Egg and Cheese,1
12803,Celis White,1
12803,Tsingtao,2
12804,Samuel Adams,2
12804,Focal Banger,2
12804,Uncle Jacob's Stout,1
12805,Hefeweizen,1
12805,Pancakes,1
12805,Fancy Lawnmower,4
12806,Lemonade,2
12806,Union Jack,1
12806,Cheesecake,2
12806,Bitter American,3
12807,Blind Pig IPA,4
12807,Surly Brewing Darkness,2
12808,Uncle Jacob's Stout,1
12808,Mac n Cheese,2
12808,Guinness,1
12808,Goldfish,1
12809,Vanilla Porter,1
12809,La Roja,1
12809,Icehouse,1
12810,Chocolate Cake,1
12810,Pilsner,2
12810,Brooklyn Brewery Lager,4
12811,Coors,1
12811,La Roja,4
12811,Fries,1
12812,Spaghetti,2
12812,Saison Rue,4
12812,Fat Tire,1
12813,Brooklyn Brewery Lager,3
12813,Focal Banger,1
12814,Hop Slam,1
12814,Schnickelfritz,3
12814,Mountain Dew,1
12815,Dogfish Head,3
12815,Uncle Jacob's Stout,4
12816,Celis White,4
12816,Cheesesteak,2
12816,Brooklyn Brewery Lager,4
12816,Miller Light,2
12817,Buffalo Chicken Sandwich,1
12817,Icehouse,2
12817,Hefeweizen,4
12818,Waffle,2
12818,Anchor Steam Beer,3
12818,Crab,2
12818,Calamari,1
12819,Spaghetti,1
12819,Tsingtao,1
12819,Fullsteam Carver,4
12820,Lone Star,1
12820,Nachos,2
12821,Union Jack,4
12821,Stella Artios,4
12821,Landshark Lager,3
12821,Hoegaarden,4
12822,Hefeweizen,4
12822,Cheesecake,2
12822,Hot Dog,2
12823,Vanilla Porter,2
12823,Focal Banger,4
12824,Spaghetti,1
12824,Samuel Adams,3
12824,Soup,2
12825,Uncle Jacob's Stout,1
12825,Brooklyn Brewery Lager,2
12825,Samuel Adams,3
12825,Heineken,3
12826,Cold Mountain Winter Ale,3
12826,Nugget Nectar,2
12827,Mac n Cheese,2
12827,Tsingtao,2
12828,Coffee,2
12828,Hefeweizen,3
12828,Honry Devil,4
12828,Wings,1
12829,Nugget Nectar,4
12829,Brooklyn Brewery Lager,2
12830,Soup,1
12830,Hot Dog,2
12830,Lone Star,4
12830,Coors,1
12831,Dumplings,2
12831,Blue Moon,1
12832,Vanilla Porter,4
12832,Bell's Two Hearted,1
12832,Union Jack,4
12833,Brooklyn Brewery Lager,3
12833,Union Jack,4
12833,Budweiser,4
12834,Coors,2
12834,Dale's Pale Ale,2
12835,Craftsman Cabernale,2
12835,Fat Sandwich,2
12836,Wings,1
12836,Pretzels,2
12837,Fullsteam Carver,3
12837,Cheesesteak,1
12838,Goldfish,1
12838,Surly Brewing Darkness,3
12839,Penne Vodka,2
12839,Mac n Cheese,2
12840,Budweiser,2
12840,Pabst Blue Ribbon,2
12840,PseudoSue,2
12840,Fancy Lawnmower,4
12841,Fat Sandwich,2
12841,French Dip,1
12841,Pipeworks Citra,3
12842,Mac n Cheese,2
12842,Penne Vodka,1
12842,Nachos,1
12843,Fullsteam Carver,1
12843,Pabst Blue Ribbon,4
12843,Tsingtao,3
12844,Hamburger,1
12844,Icehouse,2
12844,Dogfish Head,4
12844,Shakespeare Oatmeal Stout,1
12845,Cheesecake,1
12845,Union Jack,2
12845,Upslope Brown Ale,4
12845,Mountain Dew,2
12846,Abner,2
12846,Bell's Two Hearted,2
12846,Hefeweizen,1
12846,Focal Banger,3
12847,Mountain Dew,2
12847,Blind Pig IPA,3
12848,Dogfish Head,3
12848,Pabst Blue Ribbon,2
12848,Hot Dog,2
12848,Abner,4
12849,French Dip,2
12849,Cold Mountain Winter Ale,1
12849,Celis White,3
12849,Fat Sandwich,2
12850,Coke,2
12850,Pabst Blue Ribbon,1
12851,Budweiser,2
12851,French Dip,1
12852,Red Stripe,1
12852,Spaghetti,1
12852,Calamari,2
12852,Union Jack,2
12853,Hamburger,1
12853,Budweiser,2
12853,Lobster,2
12853,Honry Devil,2
12854,Pancakes,2
12854,French Dip,1
12854,Lone Star,2
12854,Cheesecake,1
12855,Bell's Two Hearted,2
12855,Fullsteam Carver,1
12856,Bell's Two Hearted,1
12856,Pilsner,1
12857,Dos Equis,1
12857,Focal Banger,2
12857,Lone Star,4
12857,Crab,1
12858,Bacon Egg and Cheese,1
12858,Focal Banger,4
12859,Fullsteam Carver,2
12859,Pilsner,4
12859,Coke,2
12860,Samuel Adams,1
12860,Coke,2
12860,Mountain Dew,2
12860,Craftsman Cabernale,4
12861,Guinness,1
12861,Calamari,1
12861,Lemonade,1
12861,Landshark Lager,3
12862,Mac n Cheese,2
12862,Stella Artios,1
12863,Pretzels,1
12863,Saison Rue,1
12863,French Dip,2
12863,Bell's Two Hearted,4
12864,Lobster,2
12864,Celis White,3
12865,Union Jack,2
12865,Buffalo Chicken Sandwich,1
12866,Union Jack,1
12866,Stella Artios,4
12866,Fancy Lawnmower,1
12866,Hot Dog,2
12867,Bacon Egg and Cheese,2
12867,Focal Banger,4
12868,Hot Dog,2
12868,Samuel Adams,3
12868,PseudoSue,2
12868,Grilled Cheese,2
12869,Pretzels,2
12869,Cheesecake,1
12869,Stella Artios,2
12870,French Dip,2
12870,Nachos,1
12870,Hefeweizen,4
12870,Red Stripe,2
12871,Honry Devil,3
12871,Lone Star,3
12872,La Roja,4
12872,Pancakes,1
12872,Hoegaarden,3
12873,Saison Rue,2
12873,Buffalo Chicken Sandwich,1
12873,Lobster,1
12874,Allagash White,4
12874,Hop Slam,1
12874,Bacon Egg and Cheese,1
12874,Buffalo Chicken Sandwich,1
12875,Mountain Dew,2
12875,Fat Tire,1
12875,Saison Rue,1
12875,Nugget Nectar,3
12876,Union Jack,3
12876,Uncle Jacob's Stout,2
12877,Hop Head Red,1
12877,Spaghetti,2
12877,Pipeworks Citra,1
12877,Dogfish Head,4
12878,Mountain Dew,2
12878,Wings,2
12879,Bacon Egg and Cheese,1
12879,Dogfish Head,2
12880,Pilsner,1
12880,Coffee,2
12880,Tsingtao,4
12881,Key Lime Pie,2
12881,Coffee,2
12882,Mountain Dew,2
12882,Pipeworks Citra,4
12883,Fullsteam Carver,4
12883,Coors,1
12883,Wings,1
12883,Cheesecake,2
12884,Pretzels,2
12884,La Roja,3
12884,Hop Slam,4
12884,Grilled Cheese,2
12885,Anchor Steam Beer,3
12885,Hoegaarden,2
12885,Key Lime Pie,2
12886,Tsingtao,1
12886,Hefeweizen,1
12887,Lobster,2
12887,Bell's Two Hearted,4
12887,Lemonade,2
12887,Fries,2
12888,Pabst Blue Ribbon,3
12888,Schnickelfritz,1
12888,Brooklyn Brewery Lager,1
12889,La Roja,3
12889,Hoegaarden,1
12890,Coke,1
12890,Buffalo Chicken Sandwich,1
12890,PseudoSue,4
12891,Lone Star,2
12891,Pipeworks Citra,2
12891,Blind Pig IPA,3
12892,Mountain Dew,2
12892,Honry Devil,1
12893,Stella Artios,1
12893,Hoegaarden,2
12893,Soup,1
12894,Abner,2
12894,Brooklyn Brewery Lager,3
12894,Craftsman Cabernale,4
12895,Samuel Adams,3
12895,Saison Rue,2
12895,Bacon Egg and Cheese,1
12895,Miller Light,2
12896,Coffee,1
12896,La Roja,3
12897,Hop Head Red,2
12897,Bacon Egg and Cheese,1
12897,Goldfish,2
12898,Samuel Adams,3
12898,Guinness,1
12899,Corona,1
12899,Budweiser,3
12899,Key Lime Pie,1
12899,Dogfish Head,2
12900,Key Lime Pie,2
12900,Saison Rue,3
12900,Penne Vodka,1
12901,Calamari,2
12901,Coors,2
12902,Pretzels,2
12902,Cheesesteak,1
12903,Mac n Cheese,2
12903,Allagash White,1
12903,Spaghetti,2
12903,Craftsman Cabernale,4
12904,Soup,2
12904,Mountain Dew,1
12905,Mountain Dew,2
12905,Nugget Nectar,1
12905,Key Lime Pie,1
12905,Hop Head Red,1
12906,Tsingtao,3
12906,Pretzels,2
12906,Union Jack,4
12907,Buffalo Chicken Sandwich,1
12907,Blind Pig IPA,1
12907,Nachos,2
12908,Gose,2
12908,Hefeweizen,3
12909,Hot Dog,2
12909,Blind Pig IPA,2
12910,Penne Vodka,1
12910,Hefeweizen,1
12911,Corona,2
12911,Landshark Lager,4
12912,Landshark Lager,4
12912,Coke,1
12913,Uncle Jacob's Stout,4
12913,Fancy Lawnmower,1
12913,Schnickelfritz,3
12913,Dogfish Head,4
12914,Buffalo Chicken Sandwich,1
12914,Budweiser,3
12915,Nachos,2
12915,Crab,2
12915,Pipeworks Citra,2
12916,Hamburger,1
12916,Calamari,1
12916,Lemonade,2
12917,Dos Equis,3
12917,Mac n Cheese,1
12917,La Roja,2
12918,Budweiser,1
12918,Heineken,4
12918,Calamari,1
12918,Cheesecake,2
12919,Fancy Lawnmower,1
12919,Fat Sandwich,2
12920,Anchor Steam Beer,1
12920,Pilsner,1
12920,Samuel Adams,1
12920,Coffee,2
12921,Samuel Adams,4
12921,Tsingtao,3
12921,Hamburger,1
12922,Pilsner,2
12922,Tsingtao,3
12922,Fries,1
12922,Spaghetti,1
12923,Lone Star,3
12923,Coors,2
12923,Miller Light,4
12923,Bacon Egg and Cheese,2
12924,Lone Star,1
12924,Hefeweizen,1
12924,Allagash White,2
12925,Fat Tire,4
12925,Schnickelfritz,4
12925,Upslope Brown Ale,1
12926,Lobster,1
12926,La Roja,3
12927,Nugget Nectar,3
12927,Honry Devil,2
12928,Fullsteam Carver,4
12928,Landshark Lager,4
12928,Dumplings,2
12928,Icehouse,2
12929,Hefeweizen,2
12929,Fat Sandwich,1
12929,Uncle Jacob's Stout,3
12929,Dos Equis,1
12930,Icehouse,2
12930,Cold Mountain Winter Ale,3
12931,Cold Mountain Winter Ale,1
12931,Vanilla Porter,1
12932,Coors,2
12932,Hoegaarden,3
12932,Lone Star,3
12932,Uncle Jacob's Stout,3
12933,Abner,1
12933,Dale's Pale Ale,1
12933,French Dip,2
12933,Spaghetti,1
12934,Blue Moon,3
12934,Dumplings,1
12935,Bitter American,3
12935,Hot Dog,1
12935,Allagash White,4
12935,Lemonade,2
12936,Penne Vodka,2
12936,Heineken,3
12936,Icehouse,1
12937,Spaghetti,1
12937,Cold Mountain Winter Ale,1
12937,Upslope Brown Ale,4
12937,Hop Slam,3
12938,Hoegaarden,1
12938,Brooklyn Brewery Lager,3
12938,Fat Tire,3
12938,Gose,2
12939,Stella Artios,2
12939,Pancakes,1
12939,Chocolate Cake,2
12940,Cheesecake,1
12940,Celis White,1
12940,Pipeworks Citra,2
12941,Vanilla Porter,1
12941,Pabst Blue Ribbon,2
12941,Buffalo Chicken Sandwich,2
12941,Tsingtao,4
12942,Lemonade,2
12942,Dos Equis,3
12942,Pancakes,1
12943,Saison Rue,1
12943,Buffalo Chicken Sandwich,1
12943,Coffee,2
12944,Budweiser,1
12944,Union Jack,4
12944,Icehouse,1
12945,Buffalo Chicken Sandwich,1
12945,Stella Artios,3
12946,Hamburger,1
12946,Pipeworks Citra,4
12947,Hot Dog,2
12947,Coffee,2
12948,Shakespeare Oatmeal Stout,3
12948,PseudoSue,4
12948,Heineken,4
12948,Cheesecake,2
12949,Craftsman Cabernale,3
12949,Allagash White,4
12949,Stella Artios,2
12950,Cold Mountain Winter Ale,2
12950,Pabst Blue Ribbon,4
12950,Coors,4
12951,Hefeweizen,4
12951,Saison Rue,3
12951,Bacon Egg and Cheese,2
12952,Coffee,2
12952,Nachos,1
12952,Gose,4
12952,Uncle Jacob's Stout,1
12953,Uncle Jacob's Stout,3
12953,La Roja,2
12954,Gose,4
12954,Key Lime Pie,1
12955,Upslope Brown Ale,2
12955,Lone Star,1
12955,Coke,2
12956,Blind Pig IPA,2
12956,PseudoSue,4
12956,Pipeworks Citra,3
12956,Lone Star,1
12957,Hot Dog,2
12957,Tsingtao,1
12958,Cold Mountain Winter Ale,4
12958,La Roja,2
12959,Pretzels,2
12959,Fat Sandwich,2
12959,Pabst Blue Ribbon,1
12960,Bell's Two Hearted,3
12960,Crab,2
12960,Heineken,2
12960,Coffee,2
12961,Spaghetti,1
12961,Coors,2
12961,Blind Pig IPA,1
12961,Lobster,2
12962,Key Lime Pie,2
12962,Bell's Two Hearted,3
12962,Craftsman Cabernale,1
12962,Cheesecake,2
12963,Bacon Egg and Cheese,1
12963,Pilsner,1
12963,Lemonade,1
12963,Guinness,1
12964,Corona,4
12964,Pilsner,2
12965,Shakespeare Oatmeal Stout,1
12965,Key Lime Pie,1
12966,Landshark Lager,4
12966,Tsingtao,4
12967,Coors,1
12967,Fancy Lawnmower,3
12967,Surly Brewing Darkness,3
12967,Hot Dog,1
12968,Uncle Jacob's Stout,2
12968,Nugget Nectar,2
12969,Wings,1
12969,Anchor Steam Beer,2
12969,Stella Artios,4
12969,Dogfish Head,1
12970,Lemonade,2
12970,Surly Brewing Darkness,4
12971,Mac n Cheese,2
12971,Nugget Nectar,1
12972,Key Lime Pie,2
12972,Blue Moon,1
12973,Red Stripe,1
12973,Coffee,1
12973,Samuel Adams,3
12973,Guinness,4
12974,Pabst Blue Ribbon,2
12974,Coors,2
12975,Fat Sandwich,1
12975,Cold Mountain Winter Ale,2
12975,Honry Devil,1
12976,Icehouse,1
12976,Key Lime Pie,1
12976,Corona,4
12977,Heineken,2
12977,Hoegaarden,3
12978,Samuel Adams,1
12978,Craftsman Cabernale,3
12978,Penne Vodka,2
12978,Celis White,3
12979,Goldfish,1
12979,Heineken,4
12979,Crab,2
12980,Vanilla Porter,1
12980,Mac n Cheese,1
12980,Tsingtao,4
12980,Lone Star,1
12981,Goldfish,2
12981,Blind Pig IPA,1
12981,Surly Brewing Darkness,4
12981,Shakespeare Oatmeal Stout,1
12982,Dogfish Head,4
12982,Gose,3
12982,Pipeworks Citra,1
12983,Heineken,3
12983,Nachos,1
12983,Soup,1
12983,Spaghetti,2
12984,Miller Light,3
12984,Cold Mountain Winter Ale,1
12985,Calamari,2
12985,Blue Moon,3
12985,Surly Brewing Darkness,2
12986,Craftsman Cabernale,2
12986,Soup,2
12986,Coke,1
12987,Celis White,2
12987,Soup,2
12988,Nachos,2
12988,Bell's Two Hearted,3
12989,Miller Light,2
12989,Vanilla Porter,4
12990,Pancakes,2
12990,Blue Moon,4
12991,Bacon Egg and Cheese,1
12991,Coke,2
12991,Pipeworks Citra,2
12992,Fancy Lawnmower,4
12992,Fullsteam Carver,1
12992,Hop Head Red,2
12992,Nachos,2
12993,Crab,1
12993,French Dip,1
12993,Coors,1
12994,Allagash White,2
12994,Saison Rue,2
12994,Lobster,1
12995,Lemonade,1
12995,Corona,2
12996,Shakespeare Oatmeal Stout,2
12996,Lemonade,1
12996,Pancakes,1
12996,Crab,1
12997,Uncle Jacob's Stout,2
12997,Schnickelfritz,4
12997,Spaghetti,1
12998,Grilled Cheese,1
12998,Budweiser,1
12999,Budweiser,4
12999,PseudoSue,1
13000,Hamburger,2
13000,Fancy Lawnmower,2
13001,Cold Mountain Winter Ale,1
13001,Bacon Egg and Cheese,2
13001,Lone Star,1
13001,Goldfish,2
13002,PseudoSue,1
13002,Samuel Adams,4
13003,Cold Mountain Winter Ale,1
13003,Lone Star,3
13003,PseudoSue,2
13003,Bitter American,3
13004,Union Jack,3
13004,Pabst Blue Ribbon,1
13005,Crab,2
13005,Fat Sandwich,2
13005,Dale's Pale Ale,2
13005,Pabst Blue Ribbon,1
13006,French Dip,1
13006,Goldfish,2
13007,Red Stripe,2
13007,Anchor Steam Beer,4
13007,Mountain Dew,1
13008,Nachos,1
13008,Corona,2
13008,Shakespeare Oatmeal Stout,1
13008,Guinness,4
13009,Hefeweizen,3
13009,Lone Star,3
13010,Bitter American,1
13010,Lone Star,1
13011,Icehouse,1
13011,Crab,1
13011,Fullsteam Carver,1
13012,Mountain Dew,1
13012,PseudoSue,4
13013,Budweiser,2
13013,Red Stripe,4
13014,Fat Sandwich,1
13014,Dale's Pale Ale,3
13014,Allagash White,1
13014,Saison Rue,2
13015,Coke,2
13015,Hop Head Red,2
13016,Bacon Egg and Cheese,2
13016,Union Jack,3
13017,Allagash White,4
13017,Focal Banger,1
13017,Hamburger,1
13018,Blue Moon,2
13018,Fullsteam Carver,1
13018,Hot Dog,1
13018,Hefeweizen,1
13019,Wings,2
13019,Buffalo Chicken Sandwich,1
13019,Anchor Steam Beer,4
13019,La Roja,4
13020,Coors,4
13020,Surly Brewing Darkness,2
13021,Pilsner,4
13021,Coke,2
13022,Cheesesteak,1
13022,Hefeweizen,3
13022,Pipeworks Citra,4
13022,Pancakes,1
13023,Upslope Brown Ale,2
13023,Pipeworks Citra,4
13024,Bacon Egg and Cheese,2
13024,Coke,2
13024,Saison Rue,3
13025,Red Stripe,4
13025,Vanilla Porter,4
13026,Pabst Blue Ribbon,4
13026,Uncle Jacob's Stout,1
13026,Buffalo Chicken Sandwich,1
13027,Fat Tire,4
13027,Samuel Adams,3
13028,Cold Mountain Winter Ale,4
13028,Dale's Pale Ale,4
13028,Surly Brewing Darkness,1
13028,Dogfish Head,1
13029,Icehouse,4
13029,Bell's Two Hearted,3
13029,Dogfish Head,2
13030,Lobster,2
13030,Hoegaarden,1
13031,Hoegaarden,4
13031,Grilled Cheese,2
13031,Stella Artios,2
13031,Bell's Two Hearted,2
13032,Chocolate Cake,1
13032,Anchor Steam Beer,4
13032,Pancakes,2
13032,Dumplings,2
13033,Hoegaarden,1
13033,Soup,2
13033,Bitter American,2
13034,La Roja,2
13034,Grilled Cheese,1
13035,Lemonade,1
13035,Dumplings,2
13036,Union Jack,1
13036,Mountain Dew,1
13036,Schnickelfritz,3
13036,Key Lime Pie,1
13037,Corona,4
13037,Bacon Egg and Cheese,1
13037,Fat Sandwich,1
13038,Chocolate Cake,1
13038,Penne Vodka,2
13038,Mac n Cheese,2
13038,Tsingtao,3
13039,Vanilla Porter,4
13039,Corona,3
13039,Mac n Cheese,1
13040,Goldfish,2
13040,Mountain Dew,1
13041,Pancakes,1
13041,Lemonade,2
13041,Lone Star,4
13041,Guinness,4
13042,Red Stripe,1
13042,Honry Devil,2
13043,Abner,2
13043,Dogfish Head,4
13043,Hot Dog,2
13043,Dumplings,1
13044,Coffee,2
13044,Goldfish,2
13044,Wings,2
13044,Cheesecake,1
13045,Calamari,2
13045,Fancy Lawnmower,1
13045,Hot Dog,2
13045,Waffle,2
13046,Abner,3
13046,Key Lime Pie,1
13046,Dogfish Head,1
13046,Pancakes,2
13047,PseudoSue,2
13047,Key Lime Pie,2
13048,Dumplings,2
13048,Key Lime Pie,2
13048,Landshark Lager,3
13049,Uncle Jacob's Stout,2
13049,Wings,2
13049,Coors,4
13050,Focal Banger,4
13050,Allagash White,4
13051,Buffalo Chicken Sandwich,2
13051,Dumplings,1
13052,Coors,1
13052,Spaghetti,1
13052,Saison Rue,4
13052,Lobster,2
13053,Cheesecake,2
13053,Nachos,1
13054,Bacon Egg and Cheese,1
13054,Penne Vodka,2
13054,Tsingtao,2
13055,Blue Moon,4
13055,La Roja,2
13056,Wings,2
13056,Mountain Dew,1
13056,Abner,4
13056,Surly Brewing Darkness,1
13057,Blind Pig IPA,2
13057,Celis White,3
13057,Cheesecake,2
13057,Guinness,3
13058,Hefeweizen,4
13058,Cheesesteak,2
13059,Budweiser,3
13059,Landshark Lager,1
13059,Blue Moon,4
13059,Cheesecake,1
13060,Abner,1
13060,Mountain Dew,1
13060,Pretzels,2
13061,Gose,2
13061,Cheesesteak,1
13061,Nachos,1
13062,Cold Mountain Winter Ale,3
13062,Landshark Lager,1
13063,Pabst Blue Ribbon,3
13063,Spaghetti,1
13063,Lemonade,2
13064,Coors,3
13064,Focal Banger,3
